,Query,Word
2669,Q81,lexic
2670,Q81,problem
2671,Q81,larg
2672,Q81,distribut
2673,Q81,inform
2674,Q81,system
2675,Q81,lexic
2676,Q81,problem
2677,Q81,larg
2678,Q81,inform
2679,Q81,system
2680,Q81,creat
2681,Q81,necess
2682,Q81,handl
2683,Q81,great
2684,Q81,number
2685,Q81,name
2686,Q81,interrel
2687,Q81,lexic
2688,Q81,problem
2689,Q81,cover
2690,Q81,complet
2691,Q81,concept
2692,Q81,data
2693,Q81,dictionari
2694,Q81,mostli
2695,Q81,concern
2696,Q81,databas
2697,Q81,scheme
2698,Q81,design
2699,Q81,rather
2700,Q81,execut
2701,Q81,oper
2702,Q81,paper
2703,Q81,introduc
2704,Q81,view
2705,Q81,lexic
2706,Q81,subsystem
2707,Q81,separ
2708,Q81,compon
2709,Q81,inform
2710,Q81,system
2711,Q81,architectur
2712,Q81,deal
2713,Q81,linguist
2714,Q81,control
2715,Q81,function
2716,Q81,concern
2717,Q81,lexic
2718,Q81,problem
2719,Q81,local
2720,Q81,network
2721,Q81,environ
2722,Q81,lexic
2723,Q81,suybsystem
2724,Q81,special
2725,Q81,effici
2726,Q81,organ
2727,Q81,program
2728,Q81,packag
2729,Q81,play
2730,Q81,role
2731,Q81,linguist
2732,Q81,filter
2733,Q81,broad
2734,Q81,sens
2735,Q81,lexic
2736,Q81,incorrect
2737,Q81,queri
2738,Q81,promot
2739,Q81,integr
2740,Q81,databas
2741,Q81,inform
2742,Q81,retriev
2743,Q81,system
2744,Q81,facilit
2745,Q81,creation
2746,Q81,local
2747,Q81,inform
2748,Q81,system
2749,Q81,hope
2750,Q81,lexic
2751,Q81,subsystem
2752,Q81,becom
2753,Q81,product
2754,Q81,larg
2755,Q81,especi
2756,Q81,distribut
2757,Q81,inform
2758,Q81,system
2759,Q82,relat
2760,Q82,model
2761,Q82,inform
2762,Q82,retriev
2763,Q82,relat
2764,Q82,model
2765,Q82,receiv
2766,Q82,increas
2767,Q82,attent
2768,Q82,past
2769,Q82,decad
2770,Q82,advantag
2771,Q82,includ
2772,Q82,simplic
2773,Q82,consist
2774,Q82,sound
2775,Q82,theoret
2776,Q82,basi
2777,Q82,articl
2778,Q82,natur
2779,Q82,view
2780,Q82,inform
2781,Q82,retriev
2782,Q82,relat
2783,Q82,demonstr
2784,Q82,relat
2785,Q82,model
2786,Q82,present
2787,Q82,relat
2788,Q82,organ
2789,Q82,bibliograph
2790,Q82,databas
2791,Q82,shown
2792,Q82,notion
2793,Q82,normal
2794,Q82,introduc
2795,Q82,first
2796,Q82,second
2797,Q82,third
2798,Q82,fourth
2799,Q82,normal
2800,Q82,form
2801,Q82,demonstr
2802,Q82,relat
2803,Q82,languag
2804,Q82,discuss
2805,Q82,includ
2806,Q82,relat
2807,Q82,calculu
2808,Q82,relat
2809,Q82,algebra
2810,Q82,sequel
2811,Q82,numer
2812,Q82,exampl
2813,Q82,pertin
2814,Q82,inform
2815,Q82,retriev
2816,Q82,present
2817,Q82,relat
2818,Q82,languag
2819,Q82,advantag
2820,Q82,relat
2821,Q82,approach
2822,Q82,inform
2823,Q82,retriev
2824,Q82,note
2825,Q83,electron
2826,Q83,inform
2827,Q83,interchang
2828,Q83,offic
2829,Q83,environ
2830,Q83,paper
2831,Q83,describ
2832,Q83,architectur
2833,Q83,approach
2834,Q83,provid
2835,Q83,inform
2836,Q83,exchang
2837,Q83,across
2838,Q83,broad
2839,Q83,spectrum
2840,Q83,user
2841,Q83,applic
2842,Q83,offic
2843,Q83,autom
2844,Q83,offer
2845,Q83,architectur
2846,Q83,describ
2847,Q83,herein
2848,Q83,current
2849,Q83,implement
2850,Q83,exist
2851,Q83,ibm
2852,Q83,product
2853,Q83,architectur
2854,Q83,provid
2855,Q83,basi
2856,Q83,document
2857,Q83,interchang
2858,Q83,capabl
2859,Q83,product
2860,Q83,ibm
2861,Q83,5520 
2862,Q83,administr
2863,Q83,system
2864,Q83,ibm
2865,Q83,system
2866,Q83,370 
2867,Q83,distribut
2868,Q83,offic
2869,Q83,support
2870,Q83,system
2871,Q83,disoss
2872,Q83,ibm
2873,Q83,displaywrit
2874,Q83,system
2875,Q83,specif
2876,Q83,describ
2877,Q83,document
2878,Q83,distribut
2879,Q83,architectur
2880,Q83,associ
2881,Q83,data
2882,Q83,stream
2883,Q83,other
2884,Q83,gener
2885,Q83,overview
2886,Q83,architectur
2887,Q83,oppos
2888,Q83,detail
2889,Q83,technic
2890,Q83,descript
2891,Q83,provid
2892,Q83,architectur
2893,Q83,describ
2894,Q83,protocol
2895,Q83,interchang
2896,Q83,applic
2897,Q83,process
2898,Q83,address
2899,Q83,specif
2900,Q83,user
2901,Q83,interfac
2902,Q83,document
2903,Q83,distribut
2904,Q83,architectur
2905,Q83,util
2906,Q83,sna
2907,Q83,data
2908,Q83,transmiss
2909,Q83,commun
2910,Q83,control
2911,Q83,facil
2912,Q84,use
2913,Q84,automat
2914,Q84,relev
2915,Q84,feedback
2916,Q84,boolean
2917,Q84,retriev
2918,Q84,system
2919,Q84,techniqu
2920,Q84,describ
2921,Q84,automat
2922,Q84,reformul
2923,Q84,boolean
2924,Q84,queri
2925,Q84,base
2926,Q84,patron
2927,Q84,relev
2928,Q84,judgement
2929,Q84,initi
2930,Q84,retriev
2931,Q84,preval
2932,Q84,measur
2933,Q84,deriv
2934,Q84,term
2935,Q84,appear
2936,Q84,retriev
2937,Q84,set
2938,Q84,document
2939,Q84,reflect
2940,Q84,term
2941,Q84,distribut
2942,Q84,among
2943,Q84,relev
2944,Q84,non-relev
2945,Q84,document
2946,Q84,measur
2947,Q84,use
2948,Q84,guid
2949,Q84,construct
2950,Q84,boolean
2951,Q84,queri
2952,Q84,subsequ
2953,Q84,retriev
2954,Q84,illustr
2955,Q84,techniqu
2956,Q84,seri
2957,Q84,test
2958,Q84,describ
2959,Q84,applic
2960,Q84,small
2961,Q84,data
2962,Q84,base
2963,Q84,experiment
2964,Q84,environ
2965,Q84,result
2966,Q84,compar
2967,Q84,favour
2968,Q84,feedback
2969,Q84,employ
2970,Q84,smart-typ
2971,Q84,system
2972,Q84,extens
2973,Q84,test
2974,Q84,suggest
2975,Q84,valid
2976,Q84,techniqu
2977,Q85,interact
2978,Q85,natur
2979,Q85,languag
2980,Q85,artifici
2981,Q85,system
2982,Q85,donau
2983,Q85,project
2984,Q85,paper
2985,Q85,intend
2986,Q85,propos
2987,Q85,new
2988,Q85,methodolog
2989,Q85,approach
2990,Q85,concept
2991,Q85,develop
2992,Q85,natur
2993,Q85,languag
2994,Q85,understand
2995,Q85,system
2996,Q85,new
2997,Q85,contribut
2998,Q85,support
2999,Q85,design
3000,Q85,implement
3001,Q85,experiment
3002,Q85,donau
3003,Q85,gener
3004,Q85,purpos
3005,Q85,domain
3006,Q85,orient
3007,Q85,natur
3008,Q85,languag
3009,Q85,understand
3010,Q85,system
3011,Q85,develop
3012,Q85,present
3013,Q85,run
3014,Q85,milan
3015,Q85,polytechn
3016,Q85,artifici
3017,Q85,intellig
3018,Q85,project
3019,Q85,system
3020,Q85,base
3021,Q85,two
3022,Q85,level
3023,Q85,modular
3024,Q85,architectur
3025,Q85,intend
3026,Q85,overcom
3027,Q85,lack
3028,Q85,flexibl
3029,Q85,gener
3030,Q85,often
3031,Q85,point
3032,Q85,mani
3033,Q85,exist
3034,Q85,system
3035,Q85,facilit
3036,Q85,exchang
3037,Q85,result
3038,Q85,actual
3039,Q85,experi
3040,Q85,differ
3041,Q85,project
3042,Q85,horizont
3043,Q85,level
3044,Q85,allow
3045,Q85,independ
3046,Q85,parallel
3047,Q85,develop
3048,Q85,singl
3049,Q85,segment
3050,Q85,system
3051,Q85,syntact
3052,Q85,analys
3053,Q85,inform
3054,Q85,extractor
3055,Q85,legal
3056,Q85,control
3057,Q85,vertic
3058,Q85,level
3059,Q85,ensur
3060,Q85,possibl
3061,Q85,chang
3062,Q85,enlarg
3063,Q85,redefin
3064,Q85,definit
3065,Q85,semant
3066,Q85,domain
3067,Q85,particular
3068,Q85,version
3069,Q85,system
3070,Q85,orient
3071,Q85,special
3072,Q85,simpl
3073,Q85,increment
3074,Q85,user-ori
3075,Q85,way
3076,Q85,paper
3077,Q85,gener
3078,Q85,architectur
3079,Q85,system
3080,Q85,mode
3081,Q85,oper
3082,Q85,segment
3083,Q85,illustr
3084,Q85,detail
3085,Q85,linguist
3086,Q85,model
3087,Q85,knowledg
3088,Q85,represent
3089,Q85,pars
3090,Q85,algorithm
3091,Q85,describ
3092,Q85,illustr
3093,Q85,mean
3094,Q85,select
3095,Q85,exampl
3096,Q85,perform
3097,Q85,evalu
3098,Q85,system
3099,Q85,applic
3100,Q85,version
3101,Q85,data
3102,Q85,base
3103,Q85,inquiri
3104,Q85,report
3105,Q85,discuss
3106,Q85,promis
3107,Q85,direct
3108,Q85,futur
3109,Q85,research
3110,Q85,present
3111,Q85,conclus
3112,Q86,approxim
3113,Q86,string
3114,Q86,match
3115,Q86,approxim
3116,Q86,match
3117,Q86,string
3118,Q86,review
3119,Q86,aim
3120,Q86,survey
3121,Q86,techniqu
3122,Q86,suitabl
3123,Q86,find
3124,Q86,item
3125,Q86,databas
3126,Q86,may
3127,Q86,spell
3128,Q86,mistak
3129,Q86,error
3130,Q86,keyword
3131,Q86,method
3132,Q86,found
3133,Q86,classifi
3134,Q86,either
3135,Q86,equival
3136,Q86,similar
3137,Q86,problem
3138,Q86,equival
3139,Q86,problem
3140,Q86,seen
3141,Q86,readili
3142,Q86,solv
3143,Q86,use
3144,Q86,canon
3145,Q86,form
3146,Q86,similar
3147,Q86,problem
3148,Q86,differ
3149,Q86,measur
3150,Q86,survey
3151,Q86,full
3152,Q86,descript
3153,Q86,well-establish
3154,Q86,dynam
3155,Q86,program
3156,Q86,method
3157,Q86,relat
3158,Q86,approach
3159,Q86,use
3160,Q86,probabl
3161,Q86,likelihood
3162,Q86,search
3163,Q86,approxim
3164,Q86,match
3165,Q86,larg
3166,Q86,set
3167,Q86,use
3168,Q86,differ
3169,Q86,function
3170,Q86,seen
3171,Q86,open
3172,Q86,problem
3173,Q86,still
3174,Q86,though
3175,Q86,sever
3176,Q86,promis
3177,Q86,idea
3178,Q86,suggest
3179,Q86,approxim
3180,Q86,match
3181,Q86,error
3182,Q86,correct
3183,Q86,pars
3184,Q86,briefli
3185,Q86,review
3186,Q87,use
3187,Q87,onlin
3188,Q87,microfich
3189,Q87,catalog
3190,Q87,technic
3191,Q87,servic
3192,Q87,retriev
3193,Q87,bibliograph
3194,Q87,data
3195,Q87,prototyp
3196,Q87,system
3197,Q87,creat
3198,Q87,integr
3199,Q87,microfich
3200,Q87,catalog
3201,Q87,onlin
3202,Q87,comput
3203,Q87,system
3204,Q87,bibliograph
3205,Q87,control
3206,Q87,cost
3207,Q87,oper
3208,Q87,data
3209,Q87,collect
3210,Q87,analyz
3211,Q87,system
3212,Q87,permit
3213,Q87,econom
3214,Q87,microfich
3215,Q87,storag
3216,Q87,catalog
3217,Q87,record
3218,Q87,would
3219,Q87,feasibl
3220,Q87,compar
3221,Q87,onlin
3222,Q87,magnet
3223,Q87,disk
3224,Q87,storag
3225,Q87,experiment
3226,Q87,test
3227,Q87,demonstr
3228,Q87,feasibl
3229,Q87,onlin
3230,Q87,microfich
3231,Q87,catalog
3232,Q87,system
3233,Q87,use
3234,Q87,librari
3235,Q87,technic
3236,Q87,servic
3237,Q87,retriev
3238,Q87,bibliograph
3239,Q87,data
3240,Q87,primari
3241,Q87,result
3242,Q87,project
3243,Q87,creation
3244,Q87,complet
3245,Q87,oper
3246,Q87,facil
3247,Q87,includ
3248,Q87,equip
3249,Q87,softwar
3250,Q87,procedur
3251,Q87,data
3252,Q87,base
3253,Q87,necessari
3254,Q87,demonstr
3255,Q87,system
3256,Q87,second
3257,Q87,set
3258,Q87,result
3259,Q87,deriv
3260,Q87,experiment
3261,Q87,use
3262,Q87,system
3263,Q87,evalu
3264,Q87,cost
3265,Q87,time
3266,Q87,variou
3267,Q87,oper
3268,Q87,cost
3269,Q87,effect
3270,Q87,onlin
3271,Q87,microfich
3272,Q87,catalog
3273,Q87,demonstr
3274,Q88,natur
3275,Q88,languag
3276,Q88,access
3277,Q88,inform
3278,Q88,system
3279,Q88,evalu
3280,Q88,studi
3281,Q88,accept
3282,Q88,end
3283,Q88,user
3284,Q88,question
3285,Q88,ask
3286,Q88,whether
3287,Q88,feasibl
3288,Q88,use
3289,Q88,subset
3290,Q88,natur
3291,Q88,languag
3292,Q88,queri
3293,Q88,languag
3294,Q88,data
3295,Q88,base
3296,Q88,actual
3297,Q88,applic
3298,Q88,use
3299,Q88,question
3300,Q88,answer
3301,Q88,system
3302,Q88,user
3303,Q88,specialti
3304,Q88,languag
3305,Q88,usl
3306,Q88,method
3307,Q88,evalu
3308,Q88,natur
3309,Q88,languag
3310,Q88,base
3311,Q88,inform
3312,Q88,system
3313,Q88,discuss
3314,Q88,result
3315,Q88,error
3316,Q88,languag
3317,Q88,structur
3318,Q88,evalu
3319,Q88,suggest
3320,Q88,form
3321,Q88,gener
3322,Q88,architectur
3323,Q88,applic
3324,Q88,system
3325,Q88,use
3326,Q88,subset
3327,Q88,german
3328,Q88,queri
3329,Q88,languag
3330,Q89,consider
3331,Q89,relat
3332,Q89,cost-effect
3333,Q89,onlin
3334,Q89,servic
3335,Q89,librari
3336,Q89,1978 
3337,Q89,collier
3338,Q89,present
3339,Q89,hypothet
3340,Q89,data
3341,Q89,econom
3342,Q89,aspect
3343,Q89,use
3344,Q89,onlin
3345,Q89,servic
3346,Q89,compar
3347,Q89,subscript
3348,Q89,print
3349,Q89,servic
3350,Q89,librari
3351,Q89,collier
3352,Q89,view
3353,Q89,econom
3354,Q89,onlin
3355,Q89,search
3356,Q89,seem
3357,Q89,misleadingli
3358,Q89,pessimist
3359,Q89,look
3360,Q89,cost
3361,Q89,effect
3362,Q89,compar
3363,Q89,two
3364,Q89,mode
3365,Q89,access
3366,Q89,search
3367,Q89,analysi
3368,Q89,combin
3369,Q89,cost
3370,Q89,effect
3371,Q89,aspect
3372,Q89,i.e.
3373,Q89,cost-effect
3374,Q89,analysi
3375,Q89,would
3376,Q89,give
3377,Q89,complet
3378,Q89,differ
3379,Q89,pictur
3380,Q89,way
3381,Q89,cost
3382,Q89,data
3383,Q89,present
3384,Q89,grossli
3385,Q89,unfair
3386,Q89,onlin
3387,Q89,mode
3388,Q89,access
3389,Q89,use
3390,Q89,work
3391,Q89,contain
3392,Q89,correct
3393,Q89,inform
3394,Q89,regard
3395,Q89,onlin
3396,Q89,print
3397,Q89,servic
3398,Q89,librari
3399,Q90,co-cit
3400,Q90,context
3401,Q90,analysi
3402,Q90,structur
3403,Q90,paradigm
3404,Q90,mani
3405,Q90,inform
3406,Q90,scientist
3407,Q90,concern
3408,Q90,oper
3409,Q90,document
3410,Q90,retriev
3411,Q90,system
3412,Q90,serv
3413,Q90,scientist
3414,Q90,variou
3415,Q90,field
3416,Q90,scientist
3417,Q90,serv
3418,Q90,system
3419,Q90,often
3420,Q90,member
3421,Q90,call
3422,Q90,invis
3423,Q90,colleg
3424,Q90,group
3425,Q90,scientist
3426,Q90,frequent
3427,Q90,commun
3428,Q90,one
3429,Q90,anoth
3430,Q90,involv
3431,Q90,highli
3432,Q90,special
3433,Q90,subject
3434,Q90,matter
3435,Q90,often
3436,Q90,group
3437,Q90,consid
3438,Q90,share
3439,Q90,intellectu
3440,Q90,perspect
3441,Q90,regard
3442,Q90,subject
3443,Q90,matter
3444,Q90,sometim
3445,Q90,refer
3446,Q90,paradigm
3447,Q90,purpos
3448,Q90,paper
3449,Q90,show
3450,Q90,possibl
3451,Q90,identifi
3452,Q90,paradigm
3453,Q90,use
3454,Q90,techniqu
3455,Q90,citat
3456,Q90,analysi
3457,Q90,operation
3458,Q90,notion
3459,Q90,paradigm
3460,Q90,consensu
3461,Q90,structur
3462,Q90,concept
3463,Q90,field
3464,Q90,suppos
3465,Q90,obtain
3466,Q90,set
3467,Q90,paper
3468,Q90,pertain
3469,Q90,topic
3470,Q90,alreadi
3471,Q90,know
3472,Q90,someth
3473,Q90,field
3474,Q90,read
3475,Q90,text
3476,Q90,mark
3477,Q90,passag
3478,Q90,certain
3479,Q90,specif
3480,Q90,concept
3481,Q90,use
3482,Q90,discuss
3483,Q90,exampl
3484,Q90,might
3485,Q90,find
3486,Q90,concept
3487,Q90,design
3488,Q90,appear
3489,Q90,sub-set
3490,Q90,paper
3491,Q90,suppos
3492,Q90,identifi
3493,Q90,paper
3494,Q90,concept
3495,Q90,b
3496,Q90,use
3497,Q90,togeth
3498,Q90,paper
3499,Q90,certain
3500,Q90,specifi
3501,Q90,manner
3502,Q90,clearli
3503,Q90,concept
3504,Q90,combin
3505,Q90,natur
3506,Q90,way
3507,Q90,author
3508,Q90,combin
3509,Q90,concept
3510,Q90,b
3511,Q90,way
3512,Q90,though
3513,Q90,predomin
3514,Q90,mode
3515,Q90,may
3516,Q90,emerg
3517,Q90,set
3518,Q90,n
3519,Q90,concept
3520,Q90,structur
3521,Q90,given
3522,Q90,total
3523,Q90,admiss
3524,Q90,combin
3525,Q90,concept
3526,Q90,taken
3527,Q90,two
3528,Q90,n
3529,Q90,time
3530,Q90,frequenc
3531,Q90,given
3532,Q90,combin
3533,Q90,occur
3534,Q90,sampl
3535,Q90,paper
3536,Q90,topic
3537,Q90,measur
3538,Q90,degre
3539,Q90,consensu
3540,Q90,regard
3541,Q90,particular
3542,Q90,concept
3543,Q90,combin
3544,Q90,within
3545,Q90,corpu
3546,Q90,concept
3547,Q90,taken
3548,Q90,two
3549,Q90,time
3550,Q90,structur
3551,Q90,display
3552,Q90,graph
3553,Q90,concept
3554,Q90,node
3555,Q90,relat
3556,Q90,repres
3557,Q90,line
3558,Q90,arc
3559,Q90,connect
3560,Q90,node
3561,Q90,definit
3562,Q90,concept
3563,Q90,structur
3564,Q90,similar
3565,Q90,semant
3566,Q90,network
3567,Q90,artifici
3568,Q90,intellig
3569,Q90,except
3570,Q90,approach
3571,Q90,measur
3572,Q90,consensu
3573,Q90,weight
3574,Q90,arc
3575,Q90,graph
3576,Q91,cocit
3577,Q91,author
3578,Q91,retriev
3579,Q91,onlin
3580,Q91,experi
3581,Q91,social
3582,Q91,indic
3583,Q91,literatur
3584,Q91,one
3585,Q91,mode
3586,Q91,onlin
3587,Q91,retriev
3588,Q91,scisearch
3589,Q91,social
3590,Q91,scisearch
3591,Q91,involv
3592,Q91,enter
3593,Q91,pair
3594,Q91,author
3595,Q91,name
3596,Q91,believ
3597,Q91,jointli
3598,Q91,cite
3599,Q91,subsequ
3600,Q91,writer
3601,Q91,retriev
3602,Q91,paper
3603,Q91,cocit
3604,Q91,occur
3605,Q91,six
3606,Q91,pair
3607,Q91,form
3608,Q91,name
3609,Q91,four
3610,Q91,author
3611,Q91,promin
3612,Q91,social
3613,Q91,indic
3614,Q91,movement
3615,Q91,bauer
3616,Q91,duncan
3617,Q91,land
3618,Q91,sheldon
3619,Q91,document
3620,Q91,four
3621,Q91,specifi
3622,Q91,thought
3623,Q91,pair
3624,Q91,duncan
3625,Q91,land
3626,Q91,would
3627,Q91,retriev
3628,Q91,paper
3629,Q91,indicator-typ
3630,Q91,data
3631,Q91,would
3632,Q91,integr
3633,Q91,path-analyt
3634,Q91,causal
3635,Q91,model
3636,Q91,pair
3637,Q91,seem
3638,Q91,like
3639,Q91,retriev
3640,Q91,gener
3641,Q91,social
3642,Q91,indic
3643,Q91,literatur
3644,Q91,298 
3645,Q91,retriev
3646,Q91,paper
3647,Q91,confirm
3648,Q91,expectatt
3649,Q91,found
3650,Q91,121 
3651,Q91,paper
3652,Q91,gener
3653,Q91,cite
3654,Q91,social
3655,Q91,indic
3656,Q91,si
3657,Q91,document
3658,Q91,input
3659,Q91,author
3660,Q91,frequent
3661,Q91,si
3662,Q91,languag
3663,Q91,titl
3664,Q91,sign
3665,Q91,content
3666,Q91,also
3667,Q91,identifi
3668,Q91,paper
3669,Q91,si
3670,Q91,movement
3671,Q91,177 
3672,Q91,paper
3673,Q91,retriev
3674,Q91,duncan
3675,Q91,land
3676,Q91,gener
3677,Q91,cite
3678,Q91,causal
3679,Q91,model
3680,Q91,document
3681,Q91,input
3682,Q91,pair
3683,Q91,path-analyt
3684,Q91,natur
3685,Q91,expect
3686,Q91,rel
3687,Q91,harder
3688,Q91,first
3689,Q91,group
3690,Q91,paper
3691,Q91,although
3692,Q91,two
3693,Q91,group
3694,Q91,akin
3695,Q91,formal
3696,Q91,link
3697,Q91,citat
3698,Q91,certain
3699,Q91,paper
3700,Q91,addit
3701,Q91,result
3702,Q91,paper
3703,Q91,cite
3704,Q91,least
3705,Q91,three
3706,Q91,input
3707,Q91,author
3708,Q91,tend
3709,Q91,overview
3710,Q91,si
3711,Q91,movement
3712,Q92,databas
3713,Q92,onlin
3714,Q92,statist
3715,Q92,1979 
3716,Q92,number
3717,Q92,databas
3718,Q92,record
3719,Q92,contain
3720,Q92,databas
3721,Q92,onlin
3722,Q92,use
3723,Q92,databas
3724,Q92,increas
3725,Q92,dramat
3726,Q92,past
3727,Q92,sever
3728,Q92,year
3729,Q92,bring
3730,Q92,1979 
3731,Q92,total
3732,Q92,bibliograph
3733,Q92,bioliographic-rel
3734,Q92,natur
3735,Q92,languag
3736,Q92,databas
3737,Q92,528 
3738,Q92,databas
3739,Q92,contain
3740,Q92,148 
3741,Q92,million
3742,Q92,record
3743,Q92,4 
3744,Q92,million
3745,Q92,onlin
3746,Q92,search
3747,Q92,conduct
3748,Q92,via
3749,Q92,major
3750,Q92,u.s.
3751,Q92,canadian
3752,Q92,system
3753,Q93,experi
3754,Q93,local
3755,Q93,metric
3756,Q93,feedback
3757,Q93,full-text
3758,Q93,retriev
3759,Q93,system
3760,Q93,method
3761,Q93,iter
3762,Q93,search
3763,Q93,use
3764,Q93,result
3765,Q93,one
3766,Q93,iter
3767,Q93,search
3768,Q93,formul
3769,Q93,next
3770,Q93,iter
3771,Q93,search
3772,Q93,appli
3773,Q93,full-text
3774,Q93,databas
3775,Q93,consist
3776,Q93,2400 
3777,Q93,document
3778,Q93,000 
3779,Q93,text-word
3780,Q93,hebrew
3781,Q93,arama
3782,Q93,iter
3783,Q93,method
3784,Q93,consist
3785,Q93,cluster
3786,Q93,document
3787,Q93,return
3788,Q93,iter
3789,Q93,use
3790,Q93,weight
3791,Q93,proxim
3792,Q93,frequenc
3793,Q93,simultan
3794,Q93,process
3795,Q93,produc
3796,Q93,searchonym
3797,Q93,term
3798,Q93,synonym
3799,Q93,keyword
3800,Q93,context
3801,Q93,singl
3802,Q93,queri
3803,Q93,augument
3804,Q93,replac
3805,Q93,keyword
3806,Q93,searchonym
3807,Q93,via
3808,Q93,manual
3809,Q93,automat
3810,Q93,feedback
3811,Q93,lead
3812,Q93,formul
3813,Q93,next
3814,Q93,iter
3815,Q93,search
3816,Q93,result
3817,Q93,experi
3818,Q93,consist
3819,Q93,earlier
3820,Q93,small-scal
3821,Q93,experi
3822,Q93,english
3823,Q93,databas
3824,Q93,indic
3825,Q93,contrast
3826,Q93,global
3827,Q93,cluster
3828,Q93,size
3829,Q93,matric
3830,Q93,limit
3831,Q93,applic
3832,Q93,small
3833,Q93,databas
3834,Q93,improv
3835,Q93,doubt
3836,Q93,local
3837,Q93,metric
3838,Q93,method
3839,Q93,appear
3840,Q93,well
3841,Q93,suit
3842,Q93,arbitrarili
3843,Q93,larg
3844,Q93,databas
3845,Q93,improv
3846,Q93,precis
3847,Q93,recal
3848,Q93,simultan
3849,Q93,experi
3850,Q93,use
3851,Q93,test-queri
3852,Q93,run
3853,Q93,even
3854,Q93,larger
3855,Q93,databas
3856,Q93,made
3857,Q93,collect
3858,Q93,evid
3859,Q93,perform
3860,Q93,method
3861,Q94,microcomput
3862,Q94,altern
3863,Q94,inform
3864,Q94,handl
3865,Q94,refl
3866,Q94,refl
3867,Q94,microcomputer-bas
3868,Q94,system
3869,Q94,data
3870,Q94,retriev
3871,Q94,librari
3872,Q94,environ
3873,Q94,problem
3874,Q94,inform
3875,Q94,retriev
3876,Q94,discuss
3877,Q94,theoret
3878,Q94,point
3879,Q94,view
3880,Q94,follow
3881,Q94,analysi
3882,Q94,refer
3883,Q94,process
3884,Q94,data
3885,Q94,therebi
3886,Q94,gather
3887,Q94,lead
3888,Q94,descript
3889,Q94,refl
3890,Q94,term
3891,Q94,hardwar
3892,Q94,softwar
3893,Q94,refl
3894,Q94,prototyp
3895,Q94,system
3896,Q94,present
3897,Q94,current
3898,Q94,function
3899,Q94,test
3900,Q94,environ
3901,Q94,exampl
3902,Q94,data
3903,Q94,contain
3904,Q94,system
3905,Q94,use
3906,Q94,present
3907,Q94,futur
3908,Q94,consider
3909,Q94,specul
3910,Q94,version
3911,Q94,system
3912,Q94,conclud
3913,Q94,paper
3914,Q95,comparison
3915,Q95,two
3916,Q95,system
3917,Q95,weight
3918,Q95,boolean
3919,Q95,retriev
3920,Q95,major
3921,Q95,defici
3922,Q95,tradit
3923,Q95,boolean
3924,Q95,system
3925,Q95,inabl
3926,Q95,repres
3927,Q95,vari
3928,Q95,degre
3929,Q95,document
3930,Q95,may
3931,Q95,written
3932,Q95,subject
3933,Q95,articl
3934,Q95,isol
3935,Q95,number
3936,Q95,criteria
3937,Q95,met
3938,Q95,boolean
3939,Q95,system
3940,Q95,gener
3941,Q95,weight
3942,Q95,capabl
3943,Q95,proven
3944,Q95,one
3945,Q95,weight
3946,Q95,rule
3947,Q95,satisfi
3948,Q95,condit
3949,Q95,associ
3950,Q95,fuzzi
3951,Q95,set
3952,Q95,theori
3953,Q95,weight
3954,Q95,scheme
3955,Q95,satisfi
3956,Q95,properti
3957,Q95,associ
3958,Q95,boolean
3959,Q95,algebra
3960,Q95,well
